start,open,high,low,close,vwp,volume,trades
1550139240000,3598,3607.44,3568.11,3589.41,3590.8731847762742,2768.951679,11032
1550142840000,3590.98,3599.73,3577.67,3586.47,3588.8827948313533,1384.7722310000004,7493
1550146440000,3586.97,3593.41,3580.34,3592.97,3587.227052311541,1111.6856130000003,6263
1550150040000,3592.99,3595.79,3585,3587.63,3591.120483207355,949.8931780000001,5424
1550153640000,3587.63,3600,3584.94,3592.41,3591.102151894116,962.77416,6022
1550157240000,3592.42,3614.24,3592.42,3598.4,3603.227217413081,897.2319469999996,6877
1550160840000,3598.38,3605.26,3595,3603.77,3601.001371641492,598.3954879999999,5327
1550164440000,3604.06,3611.74,3599.17,3607.36,3607.1655306835364,760.0318409999999,6092
1550168040000,3607.72,3612.88,3604.02,3604.94,3609.428688081019,671.2988309999996,5618
1550171640000,3604.96,3611.52,3595.72,3596.61,3604.8082077617833,581.5471520000001,5073
1550175240000,3596.64,3603.14,3594.26,3599.09,3597.9658089231725,563.4935620000001,4539
1550178840000,3598.51,3606.16,3588,3600.01,3597.231736764294,626.6336390000001,5483
1550182440000,3600.03,3603.36,3589.88,3590.89,3595.469339248077,444.9478690000001,4099
1550186040000,3590.57,3601.6,3587,3598.66,3593.104095735665,441.95741099999987,4908
1550189640000,3598.25,3602.53,3594.9,3599.29,3599.5882982212097,457.88934800000004,4302
1550193240000,3599.83,3607.21,3595.79,3601.1,3602.638404902543,643.9108200000003,3923
1550196840000,3601.12,3613.87,3600.11,3612.55,3605.9084427700564,552.5647280000001,3714
1550200440000,3612.53,3621,3607.5,3617.98,3614.41898062325,1077.5176479999998,5850
1550204040000,3617.99,3629.62,3612.77,3614.1,3619.5714719387734,1220.9668300000005,6522
1550207640000,3614.09,3618,3608.98,3615.55,3614.115805084183,623.747697,4623
1550211240000,3615.85,3624.77,3606.65,3610.56,3614.842703016628,803.5862180000001,5999
1550214840000,3610.57,3622.77,3610.06,3620,3615.3608071371254,752.1497900000002,5333
1550218440000,3620.97,3621.01,3606.92,3608.77,3613.95455858483,684.4860999999997,5350
1550222040000,3608.59,3615.19,3599.29,3607.8,3605.677686297755,852.558939,7809
1550225640000,3608.35,3629.6,3605.76,3615.42,3615.354407146034,1174.7676479999998,8101
1550229240000,3614.36,3622.81,3605.46,3611.82,3612.4639118136574,1271.9015239999997,7216
1550232840000,3611.81,3623.72,3610.74,3616.6,3617.2079090767384,721.6175539999998,5842
1550236440000,3616.31,3625,3609.44,3623.77,3616.695393037917,960.7711760000001,7355
1550240040000,3623.77,3653.23,3577.35,3592.31,3605.6331380330594,3624.3983960000005,17583
1550243640000,3592.3,3593.55,3573.45,3586.77,3583.150097766315,1756.3387189999992,8744
1550247240000,3587.66,3598.5,3586.3,3598.5,3592.842869324234,697.1739150000002,5130
1550250840000,3598.03,3603.1,3595.04,3599.69,3598.7230684971637,436.623519,4037
1550254440000,3599.51,3604.07,3597.09,3602.55,3601.3116786239993,570.3311820000001,4413
1550258040000,3602.62,3603.12,3594.64,3599.51,3598.499162306596,397.225749,3809
1550261640000,3599.52,3605.16,3596.57,3602.89,3601.826725335727,410.1052470000001,4030
1550265240000,3602.87,3603.96,3595.25,3598.66,3600.2098453211906,309.78515699999986,3498
1550268840000,3598.72,3602.28,3590,3597.37,3598.409826855108,357.9262389999999,4558
1550272440000,3596.87,3605.77,3595.11,3602.49,3600.6458675405243,457.90045399999997,4440
1550276040000,3602.49,3615.95,3597.91,3615.88,3606.424046413042,912.8907609999997,6233
1550279640000,3615.89,3616.93,3604.96,3605.07,3611.716794249009,775.6686180000002,5269
1550283240000,3605.15,3620.43,3604.87,3616.15,3610.86586993263,616.573296,4457
1550286840000,3616.35,3634.16,3612.37,3627.16,3621.549815749028,1091.1826870000002,6358
1550290440000,3627.52,3630.09,3616.17,3620.83,3622.019664127152,792.2350470000001,4924
1550294040000,3621.34,3624.18,3614,3616.62,3618.5823969913877,583.2588,4122
1550297640000,3616.6,3617.66,3612,3615.1,3614.9252506094144,515.029117,3974
1550301240000,3614.29,3622.88,3614.2,3621.49,3618.843242267283,546.7514440000002,4258
1550304840000,3621.49,3625,3618,3620.31,3621.488899850054,575.4817899999999,4492
1550308440000,3620.31,3625.01,3615.19,3623.5,3620.204109652961,910.81864,6847
1550312040000,3622.94,3625.15,3609.95,3618.99,3617.241799561727,1729.2793249999997,10270
1550315640000,3619.41,3627.9,3617.71,3626.8,3623.706430093172,1124.8335780000002,8049
1550319240000,3626.84,3638.98,3610.87,3629.51,3625.6484486717773,1585.090161,9249
1550322840000,3628.49,3638.98,3625.98,3635.99,3632.817719796139,906.243063,6852
1550326440000,3635.99,3648.2,3625.93,3636.12,3635.7804870395616,1361.5959340000006,8531
1550330040000,3635.7,3646,3622.79,3630.42,3635.0665728445974,1048.0180899999998,7425
1550333640000,3630.4,3633.99,3621.7,3621.7,3628.2052572413972,737.4886899999997,5441
1550337240000,3621.7,3632.41,3621.65,3625.5,3625.980959496454,577.227376,4890
1550340840000,3625.5,3636.71,3622.99,3634.33,3628.452132417814,461.2892619999999,4142
1550344440000,3634,3639.34,3627.16,3632.49,3635.0013996186826,804.3279160000002,5598
1550348040000,3632.7,3638.28,3629.7,3634.13,3633.310853740407,293.2965080000001,4102
1550351640000,3633.7,3634.25,3626.48,3627.11,3629.773213806262,349.121745,4018
1550355240000,3627.35,3630.45,3615,3618.21,3626.0375333626394,432.138553,4196
1550358840000,3618.05,3628.56,3615,3625.4,3621.3320004659454,935.093449,7507
1550362440000,3625.58,3629.37,3615.05,3623.48,3622.48495487254,1005.8012569999999,7319
1550366040000,3623.48,3630.22,3622.5,3627.78,3626.9088905963326,744.2316029999998,4756
1550369640000,3627.23,3634.22,3624.13,3631.41,3630.4019754248498,549.1573920000002,4670
1550373240000,3631.94,3632.79,3627.02,3629.33,3630.167244012309,564.3236560000001,4546
1550376840000,3628.72,3641.61,3627.05,3638.23,3634.811045117115,754.0499790000001,5098
1550380440000,3638.03,3644.44,3633,3636.2,3638.7329784436665,621.989961,5426
1550384040000,3636.24,3641,3632,3640,3636.9501676510968,609.2854820000001,4508
1550387640000,3639.76,3647,3635.96,3637.49,3640.546946090255,740.3470400000001,5326
1550391240000,3637.25,3640.77,3634.32,3635.95,3637.2812272165074,560.0486100000002,4723
1550394840000,3635.97,3645.95,3635.44,3638.47,3639.958623543454,663.3713079999999,5129
1550398440000,3638.48,3700.11,3615.89,3635.32,3659.2301011286304,4693.399180999998,20213
1550402040000,3635.33,3639.58,3620,3623.68,3628.754053221806,1507.5744830000008,8034
1550405640000,3624.67,3627.4,3604.4,3608.83,3616.9847963430857,1989.801668000001,11071
1550409240000,3609,3622.72,3607.15,3618.96,3613.3673830756197,1204.839824,7288
1550412840000,3618.24,3628.85,3616.37,3626.45,3622.8115178921676,755.0634859999997,7025
1550416440000,3626.44,3628.22,3616.5,3619.33,3622.971033758617,674.788493,6133
1550420040000,3619.36,3631.99,3619.35,3624.24,3626.266172938262,585.0999599999998,6409
1550423640000,3624.24,3629.1,3620.4,3624.45,3625.307045468873,555.2047550000002,4913
1550427240000,3624.13,3625.87,3610,3614.9,3616.635376810402,695.1736869999999,5513
1550430840000,3614.92,3626.3,3612.33,3624.7,3620.574932073538,657.7294449999999,6012
1550434440000,3623.67,3632.25,3615,3623.27,3623.0988968826546,647.039251,5242
1550438040000,3624.12,3647.1,3621.99,3640.35,3636.8398564839463,1417.798868,7939
1550441640000,3640.35,3657,3633.78,3650.32,3644.4398466589705,1301.839381,8281
1550445240000,3651.13,3685,3646.01,3669.08,3665.356213852318,2323.686470000001,12079
1550448840000,3668.79,3773.85,3662.94,3695,3696.881153044958,6860.162192999998,25235
1550452440000,3695,3710.5,3670.85,3692.31,3690.632714810374,2225.893188,11884
1550456040000,3692.12,3740,3688,3723.08,3715.6177883429104,2049.9210749999997,11642
1550459640000,3723.99,3741.16,3711.08,3715.98,3728.8324446673373,2048.5077069999998,13396
1550463240000,3715.98,3728,3696.65,3704.7,3715.7526817352987,1265.4549170000003,8911
1550466840000,3704.7,3723.17,3704.54,3719.34,3712.3667811490436,910.716954,7188
1550470440000,3719.99,3748.63,3718.84,3743.41,3733.0380745226075,1759.0232239999998,10455
1550474040000,3743.41,3761.29,3729.5,3730.51,3739.9558609629985,2213.374848999999,11863
1550477640000,3731.43,3755.32,3728.1,3742.51,3741.4434087762515,1538.7510390000007,9387
1550481240000,3742.67,3755,3735.07,3750.74,3743.6063249458293,1899.1830300000013,9786
1550484840000,3751.46,3752.7,3717,3729.04,3730.4841120651968,2055.446316,11040
1550488440000,3729.04,3760.22,3727.23,3744.32,3738.24476170063,1851.4357610000002,12039
1550492040000,3744.3,3774.84,3735.73,3763,3756.4791193735855,3233.2662,17710
1550495640000,3763,3848,3759.79,3824.27,3809.170672709094,6285.187812,29829
1550499240000,3824.25,3847,3787.1,3805.32,3816.720247895493,5111.6173690000005,22929
1550502840000,3805.47,3859.91,3800.24,3842.65,3825.70443755485,3033.3593149999997,18018
1550506440000,3842.33,3925,3834.81,3872.05,3878.3495874275304,7897.170166000001,38472
1550510040000,3872.05,3904.97,3862.8,3898.31,3880.2559264994006,2577.7364219999995,16435
1550513640000,3899,3917,3894.08,3897.53,3904.6368144534467,2349.137683,16998
1550517240000,3896.42,3918,3889.28,3894.64,3900.770957954334,1912.5679699999996,14407
1550520840000,3893.75,3910,3876.43,3905.58,3894.879160336628,1469.4306909999998,13185
1550524440000,3905.44,3911.68,3856.97,3876.1,3886.9765380680883,1458.7553170000008,12828
1550528040000,3875.53,3903,3872.04,3895.42,3884.531508160686,1025.279232,11558
1550531640000,3895.69,3925,3882.25,3914.98,3904.6860470908277,1314.7680570000005,11607
1550535240000,3916.71,3974.98,3908.53,3921.83,3939.581949227219,4027.411499999999,22542
1550538840000,3921.83,3927,3856,3882.18,3886.8143517414255,3398.4878079999994,19582
1550542440000,3879.83,3887,3868,3874.93,3878.077581637357,1676.311431,12374
1550546040000,3874.93,3902.54,3874,3898.54,3885.90385730542,845.1358770000002,4027
1550549640000,3898.54,3908.28,3878.22,3894.63,3893.5805812937965,1372.6122200000002,8264
1550553240000,3893.6,3900.05,3876.48,3893,3888.2099686599377,1334.5216300000002,11592
1550556840000,3893.02,3914.05,3886,3912.8,3898.1101246563485,1577.9611849999997,11588
1550560440000,3912.8,3920,3900,3903,3911.1106716860413,2179.034834,14453
1550564040000,3903,3922,3902,3919.26,3912.667510414619,1647.4211540000006,11914
1550567640000,3919.07,3921.52,3880.9,3883.13,3900.01718113405,3335.872257999999,18335
1550571240000,3882.66,3900.73,3872.78,3893.13,3887.1269876270812,2037.8509559999998,12433
1550574840000,3893,3910,3881.43,3906.34,3897.3881841338125,1248.640365,8929
1550578440000,3907.29,3919.7,3906.25,3914.51,3912.379760448499,1621.452792,10854
1550582040000,3914.51,3994.52,3911.01,3968.01,3957.7144914931473,5209.488835999999,22522
1550585640000,3969.84,3975.98,3930.72,3962.87,3954.076369313698,3371.435008999999,16468
1550589240000,3962.95,3988.21,3950,3973.59,3969.1932030139287,2665.2276009999996,14859
1550592840000,3973.73,3976.37,3958.03,3960.96,3966.999868959352,1935.2166979999997,12674
1550596440000,3960.34,3966.52,3937.26,3954.43,3954.042692979495,1815.217564,11715
1550600040000,3952.9,3959.23,3942.93,3954.85,3949.7848070738564,1126.6214959999998,8774
1550603640000,3954.88,3972.48,3953.04,3958,3964.0510028237286,1120.6837920000003,10385
1550607240000,3958,3962,3942.88,3958.86,3952.607225457174,960.650019,8629
1550610840000,3958.88,3964.4,3893,3920.37,3923.977122845881,2401.4176080000007,16474
1550614440000,3921.26,3943.4,3918.18,3930.09,3933.52331233482,1412.8823979999997,10495
1550618040000,3929.47,3933.95,3902.22,3909.05,3916.4573043913047,1589.7893209999995,11976
1550621640000,3909.06,3910,3870.66,3879.81,3886.6810506935003,2557.4170630000003,18116
1550625240000,3880.01,3912.95,3876.4,3902.03,3900.1098773217477,1465.7829480000003,10593
1550628840000,3901.39,3918.48,3893.56,3916.41,3908.340279180828,1065.5958139999998,8109
1550632440000,3916.55,3927.22,3911.41,3919.23,3919.6463637413945,924.6646500000004,7128
1550636040000,3919,3920.05,3891.24,3900.68,3905.341005498546,982.2908989999996,8358
1550639640000,3899.87,3912.6,3890,3904.96,3900.8505435009524,917.6776530000003,7932
1550643240000,3904.6,3913.52,3896.01,3912.21,3902.7193738404417,909.1057600000001,7388
1550646840000,3912.67,3928.23,3906.92,3912.79,3913.564038454672,1278.0995720000005,8984
1550650440000,3911.71,3942.93,3909,3936.79,3927.703804489219,2011.0455739999993,11290
1550654040000,3936.82,3948.63,3920.69,3947.53,3932.797350779671,2130.8027449999995,12447
1550657640000,3948.4,3977,3945,3952.88,3963.7172831132502,3258.6309499999993,16730
1550661240000,3952.14,3964.51,3945.56,3954.63,3956.115775583323,1449.8348080000003,9969
1550664840000,3954.65,3986.98,3949,3972.97,3970.318578944075,2358.393038,12542
1550668440000,3972.61,3972.9,3938.96,3941.76,3954.8722260384334,2513.105479,13921
1550672040000,3942.78,3958.72,3936.18,3941.93,3946.263716593752,1658.733816999999,9563
1550675640000,3942.85,3950.41,3924.64,3949.02,3940.4078190342316,1513.8460170000003,8929
1550679240000,3949.02,3966,3943.89,3955.96,3955.6032403181935,1523.9410060000005,9823
1550682840000,3955.9,3962,3938.01,3944.62,3948.6634424696877,1073.6296630000002,8509
1550686440000,3943.95,3955.95,3931.78,3941.23,3943.8523589096476,1053.1711269999996,8961
1550690040000,3940.27,3967.55,3938.02,3955.05,3954.9961371331583,1037.710272,7789
1550693640000,3955,3969.9,3953.25,3967.63,3962.482322658957,1088.5864630000003,7114
1550697240000,3967.64,3972.79,3941.32,3954.03,3955.7049317147644,1027.6683489999998,7649
1550700840000,3953.22,3963.33,3953.04,3955.35,3958.0687316248914,659.959994,6090
1550704440000,3955.75,3980,3944,3956.96,3962.1834869510103,2135.693375,11670
